API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-037-21621-00-00 ,Yes,Yes,Yes,21621,Kutter 1,Stedman Energy Inc.,Gas Development,Active,Medina,Medina,Genesee,Pembroke,Akron,H,Alden-Lancaster,,12/8/1995,1/31/1996,7/31/1996,9/4/1996,9/19/1996,,1/31/1997,Released,1,Vertical,8,NA,1000,-78.42285,43.00281,-78.42285,43.00281,1056,1056,0,1056,Not Listed,,,,,12/13/2019
31-037-21629-00-00 ,No,Yes,No,21629,Knauber 3,New York Gas & Oil Drilling Co,Not Listed,Expired Permit,Medina,Not Applicable,Genesee,Darien,Corfu,E,Not Applicable,,1/23/1996,1/24/1996,,,,,,Pre-1989 Well (N/A),1,Vertical,8,NA,4000,-78.44811,42.91755,-78.44811,42.91755,0,0,0,0,Not Listed,,,,,10/26/2018
31-037-21634-00-00 ,No,Yes,No,21634,Knauber 4,New York Gas & Oil Drilling Co,Not Listed,Expired Permit,Not Applicable,Not Applicable,Genesee,Darien,Corfu,E,Not Applicable,,1/25/1996,2/6/1996,,,,,,Pre-1989 Well (N/A),1,Vertical,8,NA,4000,-78.43978,42.91927,-78.43978,42.91927,0,0,0,0,Not Listed,,,,,9/4/1996
31-037-21693-00-00 ,Yes,Yes,Yes,21693,Visone 1,Stedman Energy Inc.,Gas Development,Active,Medina,Medina,Genesee,Pembroke,Corfu,B,Alden-Lancaster,,2/18/1997,3/27/1997,7/7/1997,7/9/1997,7/17/1997,,1/7/1998,Released,1,Vertical,8,NA,1060,-78.425399,42.999,-78.425399,42.999,1076,1076,0,1076,Not Listed,,,,,12/13/2019
31-037-21697-00-00 ,Yes,Yes,Yes,21697,Staebell 2,Stedman Energy Inc.,Gas Development,Active,Medina,Medina,Genesee,Pembroke,Akron,H,Alden-Lancaster,,5/15/1997,6/2/1997,7/11/1997,7/17/1997,7/24/1997,,1/11/1998,Released,1,Vertical,8,NA,1060,-78.426918,43.004302,-78.426918,43.004302,1077,1077,0,1077,Not Listed,,,,,12/13/2019
31-037-22744-00-00 ,Yes,Yes,No,22744,Szymanski 1,Stedman Energy Inc.,Gas Development,Active,Medina,Medina,Genesee,Pembroke,Akron,H,Alden-Lancaster,,5/20/1998,6/1/1998,10/5/1998,10/9/1998,10/23/1998,,4/5/1999,Released,1,Vertical,8,NA,1085,-78.430858,43.001985,-78.430858,43.001985,1081,1081,0,1081,Not Listed,,,,,1/7/2022
31-037-22751-00-00 ,Yes,Yes,No,22751,Staebell 3,Stedman Energy Inc.,Gas Development,Active,Medina,Medina,Genesee,Pembroke,Akron,H,Alden-Lancaster,,7/7/1998,7/22/1998,9/8/1998,9/28/1998,10/8/1998,,3/9/1999,Released,1,Vertical,8,NA,1085,-78.444752,43.009438,-78.444752,43.009438,1055,1055,0,1055,Not Listed,,,,,12/13/2019
31-051-21405-00-00 ,No,Yes,No,21405,Swanson 1,Kidder Exploration Inc.,Not Listed,Transferred Permit,Medina,Not Applicable,Livingston,Mount Morris,Mount Morris,F,Silver Lake,1/4/1991,12/17/1990,12/27/1990,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,2630,-77.88963,42.69423,-77.88963,42.69423,0,0,0,0,Not Listed,,,,,8/8/1994
31-051-21406-00-00 ,No,Yes,Yes,21406,Swanson 1,Kidder Exploration Inc.,Dry Wildcat,Plugged and Abandoned,Medina,Not Applicable,Livingston,Mount Morris,Mount Morris,F,Not Applicable,1/14/1991,1/4/1991,1/7/1991,1/7/1991,1/11/1991,1/14/1991,1/14/1991,7/7/1991,Released,0,Vertical,8,NA,2630,-77.89149,42.69423,-77.89149,42.69423,2673,2673,0,2673,Not Listed,,,,,2/27/2014
31-051-21508-00-00 ,No,Yes,Yes,21508,Well 9401,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/20/1996,3/16/1994,3/16/1994,3/17/1994,3/28/1994,3/31/1994,5/20/1996,9/16/1994,Released,0,Vertical,8,NA,1107,-77.85115,42.7788,-77.85115,42.7788,1137,1137,0,1137,Stratigraphic,Exempt - not an oil or gas well,,,,11/3/2014
31-051-21509-00-00 ,No,Yes,Yes,21509,Well 9406,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,8/6/1994,3/17/1994,3/17/1994,3/29/1994,8/4/1994,8/4/1994,8/6/1994,9/29/1994,Released,0,Vertical,8,NA,1000,-77.86029,42.77798,-77.86029,42.77798,1002,1002,0,1002,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21510-00-00 ,No,Yes,Yes,21510,Well 9405,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,8/6/1994,3/17/1994,3/17/1994,3/22/1994,3/29/1994,3/29/1994,8/6/1994,9/22/1994,Released,0,Vertical,8,NA,650,-77.85805,42.77592,-77.85805,42.77592,720,720,0,720,Stratigraphic,Exempt - not an oil or gas well,,,,4/29/2015
31-051-21511-00-00 ,Yes,Yes,Yes,21511,Well 9404,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,3/31/2004,3/17/1994,3/17/1994,3/18/1994,3/30/1994,3/31/2004,3/31/2004,9/18/1994,Released,0,Vertical,8,NA,650,-77.85842,42.77495,-77.85842,42.77495,700,700,0,700,Stratigraphic,Exempt - not an oil or gas well,,,,5/4/2015
31-051-21512-00-00 ,No,Yes,Yes,21512,Well 9407,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/3/1994,3/21/1994,3/21/1994,3/23/1994,4/3/1994,4/3/1994,5/3/1994,9/23/1994,Released,0,Directional,8,NA,1100,-77.86178,42.77275,-77.86055,42.77354,1128,1258,0,1258,Stratigraphic,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21513-00-00 ,No,Yes,Yes,21513,Well 9402,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,11/9/1995,3/21/1994,3/22/1994,4/4/1994,4/18/1994,4/18/1994,11/9/1995,10/4/1994,Released,0,Vertical,8,NA,1107,-77.84724,42.78307,-77.84724,42.78307,1095,1095,0,1095,Stratigraphic,Exempt - not an oil or gas well,,,,6/12/2013
31-051-21514-00-00 ,No,Yes,Yes,21514,Well 9411,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Unknown,Livingston,Leicester,Geneseo,G,Not Applicable,7/27/1994,3/30/1994,3/30/1994,3/30/1994,4/15/1994,7/27/1994,7/27/1994,9/30/1994,Released,0,Vertical,8,NA,700,-77.85954,42.77578,-77.85954,42.77578,1000,1000,0,1000,Stratigraphic,Exempt - not an oil or gas well,,,,4/29/2015
31-051-21515-00-00 ,No,Yes,Yes,21515,Well 9408,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,8/4/1994,3/26/1994,3/28/1994,4/26/1994,5/7/1994,5/7/1994,8/4/1994,10/26/1994,Released,0,Vertical,8,NA,510,-77.85936,42.77509,-77.85936,42.77509,702,702,0,702,Stratigraphic,Exempt - not an oil or gas well,,,,4/29/2015
31-051-21516-00-00 ,Yes,Yes,Yes,21516,Well 9409,Nouryon Salt LLC,Monitoring Miscellaneous,Plugged and Abandoned,Vernon,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,6/10/2015,3/26/1994,3/28/1994,4/12/1994,4/18/1994,4/18/1994,6/10/2015,10/12/1994,Released,1,Vertical,8,NA,510,-77.85992,42.77468,-77.85992,42.77468,838,838,0,838,Stratigraphic,Exempt - not an oil or gas well,,,,7/17/2015
31-051-21517-00-00 ,No,Yes,Yes,21517,Well 9410,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,10/27/1994,3/26/1994,3/28/1994,4/1/1994,4/12/1994,4/12/1994,10/27/1994,10/1/1994,Released,0,Vertical,8,NA,510,-77.86066,42.7777,-77.86066,42.7777,503,503,0,503,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21518-00-00 ,No,Yes,Yes,21518,Well 9412,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,4/8/1994,3/31/1994,3/31/1994,4/1/1994,4/4/1994,4/8/1994,4/8/1994,10/1/1994,Released,0,Vertical,8,NA,700,-77.85992,42.77564,-77.85992,42.77564,580,580,0,580,Stratigraphic,Exempt - not an oil or gas well,,,,5/4/2015
31-051-21519-00-00 ,No,Yes,Yes,21519,Well 9415,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,4/10/1996,4/8/1994,4/8/1994,9/6/1994,9/13/1994,9/13/1994,4/10/1996,3/6/1995,Released,0,Vertical,8,NA,700,-77.85861,42.77371,-77.85861,42.77371,775,775,0,775,Stratigraphic,Exempt - not an oil or gas well,,,,5/14/2015
31-051-21520-00-00 ,No,Yes,Yes,21520,Well 9414,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,4/30/1994,4/8/1994,4/8/1994,4/10/1994,4/21/1994,4/21/1994,4/30/1994,10/10/1994,Released,0,Vertical,8,NA,700,-77.85954,42.77537,-77.85954,42.77537,835,835,0,835,Stratigraphic,Exempt - not an oil or gas well,,,,5/4/2015
31-051-21521-00-00 ,No,Yes,Yes,21521,Well 9413,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Camillus,Livingston,Leicester,Geneseo,G,Not Applicable,5/14/1994,4/8/1994,4/8/1994,4/14/1994,4/22/1994,4/22/1994,5/14/1994,10/14/1994,Released,0,Directional,8,NA,700,-77.85954,42.77523,-77.85911,42.77599,1003,1078,0,1078,Stratigraphic,Exempt - not an oil or gas well,,,,5/4/2015
31-051-21522-00-00 ,No,Yes,Yes,21522,Well 9416,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/23/1994,4/11/1994,4/14/1994,4/15/1994,5/9/1994,5/23/1994,5/23/1994,10/15/1994,Released,0,Vertical,8,NA,1100,-77.86066,42.77316,-77.86066,42.77316,588,588,0,588,Stratigraphic,Exempt - not an oil or gas well,,,,6/13/2013
31-051-21523-00-00 ,No,Yes,Yes,21523,Well 9417,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,11/16/1995,4/15/1994,4/15/1994,4/20/1994,5/6/1994,5/6/1994,11/16/1995,10/20/1994,Released,0,Vertical,8,NA,730,-77.86215,42.77564,-77.86215,42.77564,702,702,0,702,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21524-00-00 ,No,Yes,Yes,21524,Well 9418,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/2/1994,4/15/1994,4/15/1994,4/20/1994,4/27/1994,5/2/1994,5/2/1994,10/20/1994,Released,0,Directional,8,NA,900,-77.86178,42.77537,-77.86133,42.77546,719,803,0,803,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21525-00-00 ,No,Yes,Yes,21525,Well 9419,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,6/2/1994,4/15/1994,4/15/1994,4/18/1994,5/3/1994,5/3/1994,6/2/1994,10/18/1994,Released,0,Vertical,8,NA,730,-77.86159,42.77468,-77.86159,42.77468,705,705,0,705,Stratigraphic,Exempt - not an oil or gas well,,,,5/14/2015
31-051-21526-00-00 ,No,Yes,Yes,21526,Well 9420,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/13/1994,4/15/1994,4/15/1994,4/24/1994,4/30/1994,5/13/1994,5/13/1994,10/24/1994,Released,0,Directional,8,NA,900,-77.86122,42.77454,-77.86006,42.77519,519,650,0,650,Stratigraphic,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21527-00-00 ,No,Yes,Yes,21527,Well 9421,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/25/1994,4/15/1994,4/15/1994,4/16/1994,4/30/1994,4/20/1994,7/25/1994,10/16/1994,Released,0,Vertical,8,NA,1000,-77.86103,42.77426,-77.86103,42.77426,693,693,0,693,Stratigraphic,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21528-00-00 ,Yes,Yes,Yes,21528,Well 9422,Nouryon Salt LLC,Monitoring Miscellaneous,Plugged and Abandoned,Glacial Till,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,1/20/2016,4/22/1994,4/22/1994,5/2/1994,5/5/1994,5/5/1994,1/20/2016,10/29/1994,Released,1,Vertical,8,NA,700,-77.858521,42.776676,-77.858521,42.776676,520,520,0,520,Monitoring Miscellaneous,Exempt - not an oil or gas well,,,,4/24/2017
31-051-21529-00-00 ,No,Yes,Yes,21529,Well 9423,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/6/1994,4/22/1994,4/22/1994,5/1/1994,5/4/1994,5/4/1994,5/6/1994,11/1/1994,Released,0,Directional,8,NA,,-77.85917,42.7766,-77.85783,42.77603,335,415,0,415,Stratigraphic,Exempt - not an oil or gas well,,,,4/29/2015
31-051-21530-00-00 ,No,Yes,Yes,21530,Well 9424,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/8/1994,4/22/1994,4/22/1994,5/13/1994,5/15/1994,5/15/1994,7/8/1994,11/13/1994,Released,0,Vertical,8,NA,700,-77.8592,42.77659,-77.8592,42.77659,702,702,0,702,Stratigraphic,Exempt - not an oil or gas well,,,,4/29/2015
31-051-21531-00-00 ,No,Yes,Yes,21531,Well 9425,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/25/1994,5/4/1994,5/4/1994,5/5/1994,5/12/1994,5/12/1994,5/25/1994,11/4/1994,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.86141,42.77454,-77.86141,42.77454,752,752,0,752,Not Listed,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21532-00-00 ,No,Yes,Yes,21532,Well 9426,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,6/2/1994,5/5/1994,5/5/1994,5/9/1994,5/13/1994,5/13/1994,6/2/1994,11/9/1994,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.86159,42.7744,-77.86159,42.7744,978,978,0,978,Not Listed,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21533-00-00 ,No,Yes,Yes,21533,Well 9427,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,5/31/1994,5/5/1994,5/5/1994,5/6/1994,5/16/1994,5/16/1994,5/31/1994,11/6/1994,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.86185,42.77286,-77.86185,42.77286,1007,1007,0,1007,Not Listed,Exempt - not an oil or gas well,,,,5/15/2015
31-051-21534-00-00 ,No,Yes,Yes,21534,Well 9428,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/20/1995,5/5/1994,5/5/1994,5/10/1994,5/18/1994,6/2/1994,7/20/1995,11/10/1994,Pre-1989 Well (N/A),0,Vertical,8,NA,1100,-77.86415,42.77402,-77.86415,42.77402,752,752,0,752,Not Listed,Exempt - not an oil or gas well,,,,11/4/2014
31-051-21535-00-00 ,Yes,Yes,Yes,21535,Well 9429,Nouryon Salt LLC,Not Listed,Unknown Not Found,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,12/31/2006,5/18/1994,5/19/1994,6/6/1994,6/6/1994,6/6/1994,,12/6/1994,Released,0,Vertical,8,NA,700,-77.86196,42.77556,-77.86196,42.77556,60,60,0,60,Stratigraphic,Exempt - not an oil or gas well,,,,1/31/2023
31-051-21536-00-00 ,No,Yes,Yes,21536,Well 9430a,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/20/1995,5/18/1994,5/19/1994,8/18/1994,8/30/1994,8/30/1994,7/20/1995,2/18/1995,Released,0,Vertical,8,NA,700,-77.86197,42.77534,-77.86197,42.77534,995,995,0,995,Not Listed,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21537-00-00 ,No,Yes,Yes,21537,Well 9431,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,1/8/1996,5/18/1994,5/19/1994,6/1/1994,6/7/1994,6/7/1994,1/8/1996,12/1/1994,Released,0,Vertical,8,NA,700,-77.86203,42.77508,-77.86203,42.77508,533,533,0,533,Not Listed,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21538-00-00 ,No,Yes,Yes,21538,Well 9432,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/20/1995,5/18/1994,5/19/1994,6/1/1994,6/4/1994,6/4/1994,7/20/1995,12/1/1994,Released,0,Vertical,8,NA,700,-77.8621,42.77533,-77.8621,42.77533,532,532,0,532,Not Listed,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21539-00-00 ,No,Yes,Yes,21539,Well 9433,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,11/15/1995,5/18/1994,5/19/1994,8/19/1994,8/25/1994,8/25/1994,11/15/1995,2/19/1995,Released,0,Vertical,8,NA,700,-77.85815,42.77615,-77.85815,42.77615,1000,1000,0,1000,Not Listed,Exempt - not an oil or gas well,,,,5/4/2015
31-051-21540-00-00 ,No,Yes,No,21540,Well 9434,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.85786,42.7755,-77.85786,42.7755,0,0,0,0,Not Listed,,,,,5/4/2015
31-051-21541-00-00 ,No,Yes,No,21541,Well 9435,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.85786,42.77495,-77.85786,42.77495,0,0,0,0,Not Listed,,,,,5/4/2015
31-051-21542-00-00 ,No,Yes,No,21542,Well 9436,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.85786,42.77454,-77.85786,42.77454,0,0,0,0,Not Listed,,,,,5/14/2015
31-051-21543-00-00 ,No,Yes,No,21543,Well 9437,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.85805,42.77385,-77.85805,42.77385,0,0,0,0,Not Listed,,,,,5/14/2015
31-051-21544-00-00 ,No,Yes,No,21544,Well 9438,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.85861,42.77358,-77.85861,42.77358,0,0,0,0,Not Listed,,,,,4/17/1995
31-051-21545-00-00 ,No,Yes,No,21545,Well 9439,Nouryon Salt LLC,Not Listed,Expired Permit,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,,5/18/1994,5/19/1994,,,,,,Pre-1989 Well (N/A),0,Vertical,8,NA,700,-77.8588,42.77289,-77.8588,42.77289,0,0,0,0,Not Listed,,,,,5/14/2015
31-051-21548-00-00 ,Yes,Yes,Yes,21548,Well 9440,Nouryon Salt LLC,Monitoring Miscellaneous,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,York,Geneseo,D,Not Applicable,6/25/2015,6/9/1994,6/20/1994,6/24/1994,7/2/1994,7/20/1994,6/25/2015,12/24/1994,Released,1,Vertical,8,NA,750,-77.85136,42.81863,-77.85136,42.81863,942,942,0,942,Not Listed,Exempt - not an oil or gas well,,,,8/17/2015
31-051-21555-00-00 ,No,Yes,Yes,21555,Well 9444,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Groveland,Geneseo,G,Not Applicable,9/22/1994,8/24/1994,8/30/1994,9/1/1994,9/17/1994,9/17/1994,9/22/1994,3/1/1995,Released,0,Vertical,8,NA,1500,-77.83589,42.7502,-77.83589,42.7502,1427,1427,0,1427,Not Listed,Exempt - not an oil or gas well,,,,4/21/2015
31-051-21556-00-00 ,No,Yes,Yes,21556,Well 9445,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/21/1995,8/24/1994,9/12/1994,9/13/1994,9/28/1994,9/28/1994,7/21/1995,3/13/1995,Released,0,Vertical,8,NA,1000,-77.85948,42.79132,-77.85948,42.79132,1061,1061,0,1061,Not Listed,Exempt - not an oil or gas well,,,,8/7/1995
31-051-21557-00-00 ,No,Yes,Yes,21557,Well 9443,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Groveland,Sonyea,A,Not Applicable,12/22/1994,8/24/1994,11/3/1994,11/8/1994,11/30/1994,12/22/1994,12/22/1994,5/8/1995,Released,0,Vertical,8,NA,1500,-77.83772,42.74973,-77.83772,42.74973,1415,1415,0,1415,Not Listed,Exempt - not an oil or gas well,,,,3/14/2014
31-051-21558-00-00 ,No,Yes,No,21558,Well 9442,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Groveland,Geneseo,H,Not Applicable,10/10/1994,8/24/1994,9/9/1994,9/23/1994,10/10/1994,10/10/1994,10/10/1994,3/22/1995,Released,0,Vertical,8,NA,1500,-77.81496,42.75144,-77.81496,42.75144,1710,1710,0,1710,Not Listed,Exempt - not an oil or gas well,,,,5/7/2014
31-051-21559-00-00 ,No,Yes,Yes,21559,Well 9441,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Vernon,Not Applicable,Livingston,Geneseo,Geneseo,H,Not Applicable,11/5/1994,8/24/1994,9/20/1994,10/11/1994,11/4/1994,11/4/1994,11/5/1994,4/11/1995,Released,0,Vertical,8,NA,1500,-77.83204,42.75996,-77.83204,42.75996,1470,1470,0,1470,Not Listed,Exempt - not an oil or gas well,,,,5/7/2014
31-051-21561-00-00 ,Yes,Yes,Yes,21561,Well 9446,Nouryon Salt LLC,Monitoring Miscellaneous,Plugged and Abandoned,Glacial Till,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/8/2015,8/30/1994,9/15/1994,9/20/1994,11/10/1994,11/10/1994,7/8/2015,5/10/1995,Released,1,Vertical,8,NA,525,-77.86429,42.77399,-77.86429,42.77399,499,499,0,499,Stratigraphic,Exempt - not an oil or gas well,,,,8/13/2015
31-051-21562-00-00 ,No,Yes,No,21562,Well 9447,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,7/16/1995,4/19/1995,4/19/1995,5/9/1995,5/16/1995,7/16/1995,7/16/1995,11/9/1995,Released,0,Vertical,8,NA,350,-77.86383,42.77371,-77.86383,42.77371,476,476,0,476,Not Listed,Exempt - not an oil or gas well,,,,5/14/2015
31-051-21563-00-00 ,Yes,Yes,Yes,21563,Well 9448,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,12/10/2002,4/19/1995,4/20/1995,5/1/1995,5/6/1995,12/10/2002,12/10/2002,11/1/1995,Released,0,Vertical,8,NA,485,-77.86382,42.77371,-77.86382,42.77371,383,383,0,383,Stratigraphic,Exempt - not an oil or gas well,,,,5/14/2015
31-051-21564-00-00 ,Yes,Yes,Yes,21564,Well 9449,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,12/9/2002,8/30/1994,11/18/1994,11/28/1994,1/7/1995,12/9/2002,12/9/2002,5/28/1995,Released,0,Vertical,8,NA,525,-77.85021,42.7579,-77.85021,42.7579,679,679,0,679,Stratigraphic,Exempt - not an oil or gas well,,,,11/3/2014
31-051-21565-00-00 ,Yes,Yes,Yes,21565,Well 9450,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,12/4/2002,8/30/1994,11/18/1994,1/11/1995,1/19/1995,12/4/2002,12/4/2002,7/11/1995,Released,0,Vertical,8,NA,350,-77.85021,42.75796,-77.85021,42.75796,358,358,0,358,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
31-051-21566-00-00 ,Yes,Yes,Yes,21566,Well 9451,Nouryon Salt LLC,Stratigraphic,Plugged and Abandoned,Not Applicable,Not Applicable,Livingston,Leicester,Geneseo,G,Not Applicable,12/4/2002,8/30/1994,11/18/1994,1/27/1995,1/31/1995,12/4/2002,12/4/2002,7/27/1995,Released,0,Vertical,8,NA,200,-77.85014,42.75796,-77.85014,42.75796,254,254,0,254,Stratigraphic,Exempt - not an oil or gas well,,,,12/16/2014
