API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-003-28001-00-00 ,Yes,Yes,Yes,28001,Hollenbeck H4,Hollenbeck Lloyd D.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,2/27/2012,4/2/2012,5/9/2012,5/14/2012,12/20/2012,,11/9/2012,Released,1,Vertical,9,NA,1975,-77.778635,42.128308,-77.778635,42.128308,1954,1954,0,1954,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28002-00-00 ,Yes,Yes,Yes,28002,Hollenbeck H6,Hollenbeck Lloyd D.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,2/27/2012,4/2/2012,5/29/2012,6/1/2012,12/20/2012,,11/29/2012,Released,1,Vertical,9,NA,1930,-77.776055,42.128303,-77.776055,42.128303,1934,1934,0,1934,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28003-00-00 ,Yes,Yes,Yes,28003,Hollenbeck H7,Hollenbeck Lloyd D.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,2/27/2012,4/2/2012,5/22/2012,5/25/2012,12/20/2012,,11/22/2012,Released,1,Vertical,9,NA,1920,-77.774764,42.1283,-77.774764,42.1283,1924,1924,0,1924,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28018-00-00 ,Yes,Yes,Yes,28018,Allegany Energy H-1,Allegany Energy Inc.,Oil Development,Inactive,Richburg,Richburg,Allegany,Alma,Allentown,I,Richburg,,5/11/2012,6/4/2012,6/16/2012,7/10/2012,7/20/2012,,12/16/2012,Released,1,Horizontal,9,NA,1710,-78.01719,42.03921,-78.01033,42.04211,1750,4154,1400,2754,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28019-00-00 ,Yes,Yes,Yes,28019,Zlomek 2,Allegany Energy Inc.,Oil Development,Active,Richburg,Richburg,Allegany,Alma,Allentown,I,Richburg,,5/11/2012,6/4/2012,6/11/2012,6/15/2012,6/20/2012,,12/11/2012,Released,1,Vertical,9,NA,1800,-78.01537,42.0392,-78.01537,42.0392,1750,1750,0,1750,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28020-00-00 ,Yes,Yes,Yes,28020,Ewell 24,Sam Koehler Enterprises Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Wellsville,Wellsville South,C,Fulmer Valley,,5/15/2012,7/11/2012,7/26/2012,7/30/2012,9/26/2012,,1/26/2013,Released,1,Vertical,9,NA,1800,-77.875435,42.094119,-77.875435,42.094119,1830,1830,0,1830,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28022-00-00 ,Yes,Yes,Yes,28022,Erika 1H,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,6/14/2012,7/17/2012,8/14/2012,8/15/2012,7/10/2013,,2/14/2013,Released,1,Vertical,9,NA,1400,-77.81662,42.111207,-77.81662,42.111207,1380,1380,0,1380,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28022-00-01 ,No,Yes,No,28022,Erika 1HA,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,1/17/2013,6/14/2012,7/17/2012,,,,,,Application Received or Permit Issued,1,Horizontal,9,NA,1400,-77.816573,42.111224,-77.818574,42.1188,0,0,1100,1100,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/24/2013
31-003-28022-00-02 ,No,Yes,No,28022,Erika 1HB,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,1/17/2013,6/14/2012,7/17/2012,,,,,,Application Received or Permit Issued,1,Horizontal,9,NA,1400,-77.816573,42.111224,-77.813591,42.118223,0,0,1000,1000,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,1/24/2013
31-003-28023-00-00 ,Yes,Yes,Yes,28023,Wallace 1,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,6/14/2012,7/17/2012,8/1/2012,8/10/2012,6/21/2013,,2/1/2013,Released,1,Vertical,9,NA,1400,-77.813386,42.119003,-77.813386,42.119003,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28031-00-00 ,Yes,Yes,Yes,28031,Bliss 02,Simon of Bolivar Enterprises Inc.,Oil Development,Active,Richburg,Richburg,Allegany,Genesee,Bolivar,E,Richburg,,8/13/2012,8/21/2012,12/20/2012,1/2/2013,3/14/2013,,6/20/2013,Released,1,Vertical,9,NA,1300,-78.20295,42.06339,-78.20295,42.06339,1225,1225,0,1225,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28032-00-00 ,Yes,Yes,Yes,28032,Bliss A35,Simon of Bolivar Enterprises Inc.,Oil Development,Active,Richburg,Richburg,Allegany,Genesee,Bolivar,E,Richburg,,8/13/2012,8/21/2012,11/19/2012,12/10/2012,5/21/2013,,5/19/2013,Released,1,Vertical,9,NA,1600,-78.19386,42.06324,-78.19386,42.06324,1970,1970,0,1970,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28033-00-00 ,Yes,Yes,Yes,28033,Bliss A27,Simon of Bolivar Enterprises Inc.,Oil Development,Active,Richburg,Richburg,Allegany,Genesee,Bolivar,E,Richburg,,8/13/2012,8/21/2012,11/10/2012,11/18/2012,3/14/2013,,5/10/2013,Released,1,Vertical,9,NA,1450,-78.196636,42.062896,-78.196636,42.062896,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28038-00-00 ,Yes,Yes,Yes,28038,Liuzzi 4,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,9/18/2012,9/27/2012,10/17/2012,10/19/2012,11/13/2012,,4/17/2013,Released,1,Vertical,9,NA,2000,-77.80743,42.10498,-77.80743,42.10498,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28039-00-00 ,Yes,Yes,Yes,28039,Whitesell 2,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Independence,Whitesville,B,Fulmer Valley,,9/18/2012,9/27/2012,10/25/2012,10/26/2012,12/6/2012,,4/25/2013,Released,1,Vertical,9,NA,2000,-77.81743,42.08863,-77.81743,42.08863,1984,1984,0,1984,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28043-00-00 ,No,Yes,No,28043,Gunner 1,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,10/8/2013,10/9/2012,4/8/2013,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1500,-77.817256,42.116818,-77.817256,42.116818,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,10/23/2013
31-003-28043-00-01 ,Yes,Yes,Yes,28043,Gunner 1,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/22/2013,10/24/2013,10/25/2013,10/28/2013,12/20/2013,,4/25/2014,Released,1,Vertical,9,NA,1500,-77.817256,42.116818,-77.817256,42.116818,1504,1504,0,1504,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28044-00-00 ,Yes,Yes,Yes,28044,Gunner 2,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/9/2012,11/20/2012,1/11/2013,1/15/2013,7/1/2013,,7/11/2013,Released,1,Vertical,9,NA,1500,-77.81536,42.115512,-77.81536,42.115512,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28045-00-00 ,No,Yes,No,28045,Gunner 3,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,5/20/2013,10/9/2012,11/20/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1500,-77.816099,42.11494,-77.816099,42.11494,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,6/5/2013
31-003-28045-00-01 ,No,Yes,No,28045,Gunner 3,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,12/25/2013,6/4/2013,6/25/2013,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1500,-77.816099,42.11494,-77.816099,42.11494,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/26/2013
31-003-28046-00-00 ,Yes,Yes,Yes,28046,Gunner 4,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/9/2012,11/20/2012,1/7/2013,1/9/2013,6/17/2013,,7/3/2013,Released,1,Vertical,9,NA,1500,-77.814178,42.116756,-77.814178,42.116756,1470,1470,0,1470,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28047-00-00 ,No,Yes,No,28047,Gunner 5,Western New York Drilling Associates 1 L.P.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Andover,Whitesville,B,Fulmer Valley,5/20/2013,10/9/2012,11/20/2012,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1500,-77.816,42.112866,-77.816,42.112866,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,5/29/2013
31-003-28047-00-01 ,Yes,Yes,Yes,28047,Gunner 5,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,6/4/2013,6/25/2013,10/30/2013,11/1/2013,12/11/2013,,4/30/2014,Released,1,Vertical,9,NA,1500,-77.81614,42.11271,-77.81614,42.11271,2105,2105,0,2105,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28049-00-00 ,Yes,Yes,Yes,28049,Gunner 7,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/9/2012,11/20/2012,1/16/2013,1/18/2013,6/17/2013,,7/16/2013,Released,1,Vertical,9,NA,1500,-77.813731,42.114856,-77.813731,42.114856,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28050-00-00 ,Yes,Yes,Yes,28050,Gunner 8,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/9/2012,11/20/2012,1/21/2013,1/22/2013,7/5/2013,,7/8/2013,Released,1,Vertical,9,NA,1500,-77.816138,42.113885,-77.816138,42.113885,1830,1830,0,1830,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28054-00-00 ,Yes,Yes,Yes,28054,Kilbane Project 2,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,10/11/2012,10/24/2012,11/15/2012,11/19/2012,4/30/2013,,5/15/2013,Released,1,Vertical,9,NA,2000,-77.77298,42.11621,-77.77298,42.11621,1940,1940,0,1940,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28055-00-00 ,Yes,Yes,Yes,28055,Camilla Joyce 2,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Penny & Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,10/11/2012,12/27/2012,1/15/2013,1/17/2013,5/14/2013,,7/15/2013,Released,1,Vertical,9,NA,2000,-77.773843,42.122458,-77.773843,42.122458,1893,1893,0,1893,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28083-00-00 ,Yes,Yes,Yes,28083,Hoffman 1,Sam Koehler Enterprises Inc.,Oil Development,Active,Richburg,Richburg,Allegany,Alma,Wellsville South,G,Ford's Brook,,1/9/2013,1/10/2013,3/18/2013,3/22/2013,3/29/2013,,9/18/2013,Released,1,Vertical,9,NA,1600,-77.994462,42.027699,-77.994462,42.027699,1650,1650,0,1650,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28100-00-00 ,Yes,Yes,Yes,28100,Kent 1,Allegany Yankee Holdings LTD,Oil Development,Plugged and Abandoned,Fulmer Valley,Not Applicable,Allegany,Alfred,Andover,E,New Field Wildcat,,3/6/2013,8/2/2013,1/15/2014,1/31/2014,,3/17/2021,7/15/2014,Released,1,Vertical,9,NA,1600,-77.81793,42.19511,-77.81793,42.19511,2071,2071,0,2071,Oil Wildcat,Conforms to statewide spacing under Title 5,,No integration order required,,3/25/2021
31-003-28101-00-00 ,No,Yes,No,28101,McMichael 1,Otis Eastern Service Inc.,Not Listed,Expired Permit,Fulmer Valley,Not Applicable,Allegany,Alfred,Alfred,I,New Field Wildcat,2/2/2014,3/6/2013,8/2/2013,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1600,-77.77353,42.2589,-77.77353,42.2589,0,0,0,0,Oil Wildcat,Conforms to statewide spacing under Title 5,,No integration order required,,2/12/2014
31-003-28107-00-00 ,No,Yes,No,28107,Benson 779,Benson Oil Co.,Not Listed,Expired Permit,Waugh & Porter,Not Applicable,Allegany,Genesee,Bolivar,D,Richburg,11/13/2013,4/1/2013,5/13/2013,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1620,-78.209194,42.083258,-78.209194,42.083258,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/6/2013
31-003-28139-00-00 ,Yes,Yes,Yes,28139,Camilla Joyce 3,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,7/22/2013,8/8/2013,8/19/2013,8/22/2013,9/25/2013,,2/19/2014,Released,1,Vertical,9,NA,2000,-77.774248,42.121083,-77.774248,42.121083,1910,1910,0,1910,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28140-00-00 ,Yes,Yes,Yes,28140,Camilla Joyce 4,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,7/22/2013,8/8/2013,8/28/2013,8/30/2013,10/10/2013,,2/28/2014,Released,1,Vertical,9,NA,2000,-77.775338,42.122396,-77.775338,42.122396,1922,1922,0,1922,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28141-00-00 ,Yes,Yes,Yes,28141,Camilla Joyce 5,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,7/22/2013,8/8/2013,9/3/2013,9/10/2013,10/23/2013,,3/3/2014,Released,1,Vertical,9,NA,2000,-77.77684,42.12253,-77.77684,42.12253,1944,1944,0,1944,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28142-00-00 ,Yes,Yes,Yes,28142,Camilla Joyce 6,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,7/22/2013,8/8/2013,8/22/2013,8/27/2013,10/3/2013,,2/22/2014,Released,1,Vertical,9,NA,2000,-77.7725,42.12257,-77.7725,42.12257,1884,1884,0,1884,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28143-00-00 ,Yes,Yes,Yes,28143,Camilla Joyce 7,PPP Future Development Inc.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,C,Fulmer Valley,,7/22/2013,8/8/2013,9/12/2013,9/16/2013,10/30/2013,,3/12/2014,Released,1,Vertical,9,NA,2000,-77.77152,42.12046,-77.77152,42.12046,1921,1921,0,1921,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28145-00-00 ,Yes,Yes,No,28145,Zlomek 6,Zlomek John,Oil Development,Active,Richburg,Not Applicable,Allegany,Alma,Allentown,I,Richburg,,8/9/2013,10/1/2013,10/9/2013,10/29/2013,7/10/2014,,4/9/2014,Released,1,Vertical,9,NA,1750,-78.012113,42.038127,-78.012113,42.038127,1760,1760,0,1760,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28148-00-00 ,Yes,Yes,Yes,28148,Bull Dog 10,Bull Dog Oil,Oil Development,Active,Richburg,Richburg,Allegany,Bolivar,Allentown,G,Richburg,,8/20/2013,9/3/2013,10/21/2013,10/18/2013,11/25/2013,,4/21/2014,Released,1,Vertical,9,NA,1700,-78.122522,42.012254,-78.122522,42.012254,1670,1670,0,1670,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28157-00-00 ,Yes,Yes,Yes,28157,Austin 27Y,Nathan Petroleum Corp. Yahn & Yahn Inc,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/5/2013,9/20/2013,12/18/2013,2/4/2014,3/6/2014,,6/18/2014,Released,1,Vertical,9,NA,2100,-77.761147,42.082025,-77.761147,42.082025,2200,2200,0,2200,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,3/25/2026
31-003-28158-00-00 ,Yes,Yes,Yes,28158,Austin 28Y,Nathan Petroleum Corp. Yahn & Yahn Inc,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/5/2013,9/20/2013,11/6/2013,11/14/2013,2/18/2014,,5/6/2014,Released,1,Vertical,9,NA,1850,-77.761125,42.083123,-77.761125,42.083123,1860,1860,0,1860,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28159-00-00 ,Yes,Yes,Yes,28159,Austin 29Y,Nathan Petroleum Corp. Yahn & Yahn Inc,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/5/2013,9/20/2013,12/2/2013,12/13/2013,2/4/2014,,6/2/2014,Released,1,Vertical,9,NA,1850,-77.759652,42.083095,-77.759652,42.083095,1860,1860,0,1860,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28160-00-00 ,Yes,Yes,Yes,28160,Austin 30Y,Nathan Petroleum Corp. Yahn & Yahn Inc,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,F,Beech Hill-Independence,,9/5/2013,9/20/2013,11/18/2013,11/25/2013,1/16/2014,,5/18/2014,Released,1,Vertical,9,NA,1850,-77.758179,42.083066,-77.758179,42.083066,1870,1870,0,1870,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28161-00-00 ,Yes,Yes,Yes,28161,Austin 31Y,Nathan Petroleum Corp. Yahn & Yahn Inc,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Independence,Whitesville,C,Beech Hill-Independence,,9/5/2013,9/20/2013,10/23/2013,11/5/2013,3/12/2014,,4/23/2014,Released,1,Vertical,9,NA,1850,-77.761103,42.084221,-77.761103,42.084221,1860,1860,0,1860,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28168-00-00 ,Yes,Yes,Yes,28168,Evingham 1,Bull Dog Oil,Oil Development,Active,Richburg,Richburg-Waugh & Porter,Allegany,Bolivar,Allentown,G,Richburg,,10/8/2013,10/17/2013,11/6/2013,11/8/2013,12/10/2013,,5/6/2014,Released,1,Vertical,9,NA,1600,-78.124189,42.012342,-78.124189,42.012342,1908,1908,0,1908,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28169-00-00 ,Yes,Yes,Yes,28169,Gunner 9,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/17/2013,10/25/2013,11/11/2013,11/13/2013,12/3/2013,,5/11/2014,Released,1,Vertical,9,NA,2200,-77.818134,42.110279,-77.818134,42.110279,2076,2076,0,2076,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28170-00-00 ,Yes,Yes,Yes,28170,Wallace 2,Western New York Drilling Associates 1 L.P.,Oil Development,Active,Fulmer Valley,Fulmer Valley,Allegany,Andover,Whitesville,B,Fulmer Valley,,10/17/2013,10/30/2013,11/5/2013,1/7/2014,1/20/2014,,5/5/2014,Released,1,Vertical,9,NA,1500,-77.814767,42.119027,-77.814767,42.119027,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-003-28172-00-00 ,No,Yes,No,28172,Eddy 3,Greenway Energy LLC,Not Listed,Expired Permit,Waugh & Porter,Not Applicable,Allegany,Wirt,Friendship,H,Clarksville,5/14/2014,11/1/2013,11/14/2013,,,,,,Application Received or Permit Issued,1,Vertical,9,NA,1600,-78.184944,42.12634,-78.184944,42.12634,0,0,0,0,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,3/23/2026
31-003-28173-00-00 ,Yes,Yes,Yes,28173,Eddy 6,Greenway Energy LLC,Oil Development,Active,Richburg-Waugh & Porter,Richburg-Waugh & Porter,Allegany,Wirt,Friendship,H,Richburg,,11/1/2013,11/14/2013,12/16/2013,12/22/2013,1/20/2014,,6/16/2014,Released,1,Vertical,9,NA,2500,-78.186194,42.126366,-78.186194,42.126366,2610,2610,0,2610,Oil Development,Conforms to statewide spacing under Title 5,,No integration order required,,12/5/2025
31-003-28174-00-00 ,Yes,Yes,Yes,28174,Eddy 1,Greenway Energy LLC,Oil Development,Active,Waugh & Porter,Richburg-Waugh & Porter,Allegany,Wirt,Friendship,H,Clarksville,,11/1/2013,11/14/2013,12/23/2013,12/26/2014,2/13/2014,,6/23/2014,Released,1,Vertical,9,NA,1600,-78.183675,42.12638,-78.183675,42.12638,1530,1530,0,1530,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
